capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory_accepting,policy,process_peak_rss_bytes_so_far,repeat,replans,rng_seed,sampled_peak_rss_bytes,seed,states_at_end,success,task_id,task_steps,task_type,wall_seconds
11,0.0038471530000001586,0.0,0,success,True,doob_generic,64294912,3,11,76021003,64561152,73000002,15,True,10,11,branch,0.0038496180000038294
11,0.0037086269999999644,0.0,0,success,True,doob_generic,64294912,4,11,76021004,64561152,73000002,15,True,10,11,branch,0.003710964000006811
11,0.0037113810000000136,0.0,0,success,True,doob_generic,64294912,5,11,76021005,64561152,73000002,15,True,10,11,branch,0.0037133379999971794
11,0.0037533039999999573,0.0,0,success,True,doob_generic,64294912,6,11,76021006,64561152,73000002,15,True,10,11,branch,0.003755348999987973
11,0.003703799999999813,0.0,0,success,True,doob_generic,64294912,7,11,76021007,64561152,73000002,15,True,10,11,branch,0.003706016999998951
11,0.0036968790000000418,0.0,0,success,True,doob_generic,64294912,8,11,76021008,64561152,73000002,15,True,10,11,branch,0.0036994080000027907
11,0.0037397029999999276,0.0,0,success,True,doob_generic,64294912,9,11,76021009,64561152,73000002,15,True,10,11,branch,0.0037422600000098782
11,0.0037314210000001236,0.0,0,success,True,doob_task,64294912,0,11,76021000,64561152,73000002,15,True,10,11,branch,0.003733658000001583
11,0.0036887270000001138,0.0,0,success,True,doob_task,64294912,1,11,76021001,64561152,73000002,15,True,10,11,branch,0.003691105000001471
11,0.0037504799999998895,0.0,0,success,True,doob_task,64294912,2,11,76021002,64561152,73000002,15,True,10,11,branch,0.003752986000009173
11,0.0037026680000000756,0.0,0,success,True,doob_task,64294912,3,11,76021003,64561152,73000002,15,True,10,11,branch,0.0037050159999978405
11,0.0036730039999999242,0.0,0,success,True,doob_task,64294912,4,11,76021004,64561152,73000002,15,True,10,11,branch,0.0036755419999963124
11,0.003747144000000091,0.0,0,success,True,doob_task,64294912,5,11,76021005,64561152,73000002,15,True,10,11,branch,0.0037491599999981418
11,0.003761085000000053,0.0,0,success,True,doob_task,64294912,6,11,76021006,64561152,73000002,15,True,10,11,branch,0.003763462000009099
11,0.003904259000000021,0.0,0,success,True,doob_task,64294912,7,11,76021007,64561152,73000002,15,True,10,11,branch,0.00390646200000333
11,0.0038481750000001202,0.0,0,success,True,doob_task,64294912,8,11,76021008,64561152,73000002,15,True,10,11,branch,0.0038504000000045835
11,0.0038243799999999606,0.0,0,success,True,doob_task,64294912,9,11,76021009,64561152,73000002,15,True,10,11,branch,0.0038267339999862315
11,0.0037821470000001245,0.0,0,success,True,deadline_generic,64294912,0,11,76021000,64561152,73000002,15,True,10,11,branch,0.003784593000005998
11,0.0037756970000000223,0.0,0,success,True,deadline_task,64294912,0,11,76021000,64561152,73000002,15,True,10,11,branch,0.0037778030000055196
11,0.0038083260000001395,0.0,0,success,True,fixed_generic,64294912,0,11,76021100,64561152,73000002,15,True,11,11,branch,0.00381096200000286
11,0.0038026979999998822,0.0,0,success,True,fixed_task,64294912,0,11,76021100,64561152,73000002,15,True,11,11,branch,0.0038048520000018016
11,0.003775778000000063,0.0,0,success,True,doob_generic,64294912,0,11,76021100,64561152,73000002,15,True,11,11,branch,0.0037781730000006064
11,0.003792822999999945,0.0,0,success,True,doob_generic,64294912,1,11,76021101,64561152,73000002,15,True,11,11,branch,0.0037950890000075788
11,0.003754695999999891,0.0,0,success,True,doob_generic,64294912,2,11,76021102,64561152,73000002,15,True,11,11,branch,0.0037570730000027197
11,0.0038143250000000073,0.0,0,success,True,doob_generic,64294912,3,11,76021103,64561152,73000002,15,True,11,11,branch,0.003816588999995929
11,0.0038118009999998925,0.0,0,success,True,doob_generic,64294912,4,11,76021104,64561152,73000002,15,True,11,11,branch,0.003813835000002541
11,0.0037871140000000914,0.0,0,success,True,doob_generic,64294912,5,11,76021105,64561152,73000002,15,True,11,11,branch,0.0037894899999884046
11,0.0037855019999999406,0.0,0,success,True,doob_generic,64294912,6,11,76021106,64561152,73000002,15,True,11,11,branch,0.003787997000003429
11,0.004122943999999906,0.0,0,success,True,doob_generic,64294912,7,11,76021107,64561152,73000002,15,True,11,11,branch,0.004125604000009275
11,0.004009686000000068,0.0,0,success,True,doob_generic,64294912,8,11,76021108,64561152,73000002,15,True,11,11,branch,0.004012207000002377
11,0.003759512999999881,0.0,0,success,True,doob_generic,64294912,9,11,76021109,64561152,73000002,15,True,11,11,branch,0.003762129999998365
11,0.0037774090000000093,0.0,0,success,True,doob_task,64294912,0,11,76021100,64561152,73000002,15,True,11,11,branch,0.0037796760000077256
11,0.003801055000000053,0.0,0,success,True,doob_task,64294912,1,11,76021101,64561152,73000002,15,True,11,11,branch,0.003803610999995044
11,0.0037609449999997935,0.0,0,success,True,doob_task,64294912,2,11,76021102,64561152,73000002,15,True,11,11,branch,0.0037632020000017974
11,0.003768686999999993,0.0,0,success,True,doob_task,64294912,3,11,76021103,64561152,73000002,15,True,11,11,branch,0.0037720840000048383
11,0.0037661829999999785,0.0,0,success,True,doob_task,64294912,4,11,76021104,64561152,73000002,15,True,11,11,branch,0.0037685089999968113
11,0.0038496370000000724,0.0,0,success,True,doob_task,64294912,5,11,76021105,64561152,73000002,15,True,11,11,branch,0.0038519409999935306
11,0.0037829680000001087,0.0,0,success,True,doob_task,64294912,6,11,76021106,64561152,73000002,15,True,11,11,branch,0.0037855140000004894
11,0.0037615359999998432,0.0,0,success,True,doob_task,64294912,7,11,76021107,64561152,73000002,15,True,11,11,branch,0.003764313000004904
11,0.003750460000000011,0.0,0,success,True,doob_task,64294912,8,11,76021108,64561152,73000002,15,True,11,11,branch,0.0037531069999943156
11,0.003774355000000007,0.0,0,success,True,doob_task,64294912,9,11,76021109,64561152,73000002,15,True,11,11,branch,0.003776841000004083
11,0.003913092000000118,0.0,0,success,True,deadline_generic,64294912,0,11,76021100,64561152,73000002,15,True,11,11,branch,0.003916326000009462
11,0.0038624870000001366,0.0,0,success,True,deadline_task,64294912,0,11,76021100,64561152,73000002,15,True,11,11,branch,0.0038997219999998833
29,0.05123571199999999,0.0,0,success,True,fixed_generic,64405504,0,29,76030000,64602112,73000003,78,True,0,29,sequence,0.051239432999999224
29,0.05137522099999997,0.0,0,success,True,fixed_task,64405504,0,29,76030000,64626688,73000003,78,True,0,29,sequence,0.05138406100000026
29,0.05201330100000001,0.0,0,success,True,doob_generic,64405504,0,29,76030000,64626688,73000003,78,True,0,29,sequence,0.052028583999998546
29,0.052241042000000015,0.0,0,success,True,doob_generic,64405504,1,29,76030001,64643072,73000003,78,True,0,29,sequence,0.05224327799999884
29,0.05348578200000004,0.0,0,success,True,doob_generic,64405504,2,29,76030002,64647168,73000003,78,True,0,29,sequence,0.053496819000002915
29,0.06505461600000001,0.0,0,success,True,doob_generic,64405504,3,29,76030003,64647168,73000003,78,True,0,29,sequence,0.06506778500000365
29,0.05380533100000007,0.0,0,success,True,doob_generic,64405504,4,29,76030004,64647168,73000003,78,True,0,29,sequence,0.05382213099999689
29,0.05506428299999999,0.0,0,success,True,doob_generic,64405504,5,29,76030005,64647168,73000003,78,True,0,29,sequence,0.05506665999999427
29,0.054110209000000076,0.0,0,success,True,doob_generic,64405504,6,29,76030006,64647168,73000003,78,True,0,29,sequence,0.05411265899999762
29,0.053748746000000014,0.0,0,success,True,doob_generic,64405504,7,29,76030007,64647168,73000003,78,True,0,29,sequence,0.053751154000003964
29,0.05166729999999997,0.0,0,success,True,doob_generic,64405504,8,29,76030008,64647168,73000003,78,True,0,29,sequence,0.05167583200000081
29,0.050345925000000014,0.0,0,success,True,doob_generic,64405504,9,29,76030009,64647168,73000003,78,True,0,29,sequence,0.050348257999999646
29,0.051247891000000045,0.0,0,success,True,doob_task,64405504,0,29,76030000,64647168,73000003,78,True,0,29,sequence,0.05125024999999539
29,0.050749010999999955,0.0,0,success,True,doob_task,64405504,1,29,76030001,64647168,73000003,78,True,0,29,sequence,0.05075123700000006
29,0.051931938000000066,0.0,0,success,True,doob_task,64405504,2,29,76030002,64647168,73000003,78,True,0,29,sequence,0.05193417200000283
29,0.050517229,0.0,0,success,True,doob_task,64405504,3,29,76030003,64647168,73000003,78,True,0,29,sequence,0.05053595100000052
29,0.05064176999999992,0.0,0,success,True,doob_task,64405504,4,29,76030004,64647168,73000003,78,True,0,29,sequence,0.050643964999999014
29,0.05060122899999997,0.0,0,success,True,doob_task,64405504,5,29,76030005,64647168,73000003,78,True,0,29,sequence,0.050604374999998925
29,0.05091205600000004,0.0,0,success,True,doob_task,64405504,6,29,76030006,64647168,73000003,78,True,0,29,sequence,0.050914281999993705
29,0.050766937999999984,0.0,0,success,True,doob_task,64405504,7,29,76030007,64647168,73000003,78,True,0,29,sequence,0.050769082999998716
29,0.05146464599999989,0.0,0,success,True,doob_task,64405504,8,29,76030008,64647168,73000003,78,True,0,29,sequence,0.051680589000000055
29,0.05190764099999989,0.0,0,success,True,doob_task,64405504,9,29,76030009,64647168,73000003,78,True,0,29,sequence,0.05190998500000177
29,0.05065754300000003,0.0,0,success,True,deadline_generic,64405504,0,29,76030000,64647168,73000003,78,True,0,29,sequence,0.05065979799999809
29,0.050435680000000094,0.0,0,success,True,deadline_task,64405504,0,29,76030000,64651264,73000003,78,True,0,29,sequence,0.05043799299999563
14,0.03281802999999983,0.0,0,success,True,fixed_generic,64798720,0,14,76030100,65048576,73000003,78,True,1,14,all_of,0.032820237999999335
14,0.026689896000000157,0.0,0,success,True,fixed_task,64798720,0,14,76030100,65048576,73000003,78,True,1,14,all_of,0.026691929999998365
14,0.026953662000000156,0.0,0,success,True,doob_generic,64798720,0,14,76030100,65048576,73000003,78,True,1,14,all_of,0.026955817999997578
14,0.026901242999999964,0.0,0,success,True,doob_generic,64798720,1,14,76030101,65048576,73000003,78,True,1,14,all_of,0.026903298000000575
14,0.02684349599999991,0.0,0,success,True,doob_generic,64798720,2,14,76030102,65048576,73000003,78,True,1,14,all_of,0.0268454419999955
14,0.02658530899999989,0.0,0,success,True,doob_generic,64798720,3,14,76030103,65048576,73000003,78,True,1,14,all_of,0.026587411999997812
14,0.026493370999999932,0.0,0,success,True,doob_generic,64798720,4,14,76030104,65048576,73000003,78,True,1,14,all_of,0.026495263000001046
14,0.026619590000000137,0.0,0,success,True,doob_generic,64798720,5,14,76030105,65048576,73000003,78,True,1,14,all_of,0.02662160399999891
14,0.026884517999999913,0.0,0,success,True,doob_generic,64798720,6,14,76030106,65048576,73000003,78,True,1,14,all_of,0.026886582999999575
14,0.026613721000000146,0.0,0,success,True,doob_generic,64798720,7,14,76030107,65048576,73000003,78,True,1,14,all_of,0.026636635999999214
14,0.02668579999999987,0.0,0,success,True,doob_generic,64798720,8,14,76030108,65048576,73000003,78,True,1,14,all_of,0.026687883000001023
14,0.026405077999999804,0.0,0,success,True,doob_generic,64798720,9,14,76030109,65048576,73000003,78,True,1,14,all_of,0.026421151000000975
14,0.026573160000000096,0.0,0,success,True,doob_task,64798720,0,14,76030100,65048576,73000003,78,True,1,14,all_of,0.02657518400000214
14,0.02647562399999992,0.0,0,success,True,doob_task,64798720,1,14,76030101,65048576,73000003,78,True,1,14,all_of,0.026477782999997146
14,0.0265633660000002,0.0,0,success,True,doob_task,64798720,2,14,76030102,65048576,73000003,78,True,1,14,all_of,0.02657278600000268
14,0.026953592999999998,0.0,0,success,True,doob_task,64798720,3,14,76030103,65064960,73000003,78,True,1,14,all_of,0.026955796000002863
14,0.026874733999999956,0.0,0,success,True,doob_task,64798720,4,14,76030104,65064960,73000003,78,True,1,14,all_of,0.026876925999999912
14,0.02654327599999995,0.0,0,success,True,doob_task,64798720,5,14,76030105,65064960,73000003,78,True,1,14,all_of,0.026545645999995315
14,0.0265328199999999,0.0,0,success,True,doob_task,64798720,6,14,76030106,65064960,73000003,78,True,1,14,all_of,0.02653497999999388
14,0.02652348700000018,0.0,0,success,True,doob_task,64798720,7,14,76030107,65064960,73000003,78,True,1,14,all_of,0.026525705000004507
14,0.02660654100000004,0.0,0,success,True,doob_task,64798720,8,14,76030108,65064960,73000003,78,True,1,14,all_of,0.026608760999998537
14,0.026767202999999906,0.0,0,success,True,doob_task,64798720,9,14,76030109,65064960,73000003,78,True,1,14,all_of,0.026776746000003016
14,0.028472674000000087,0.0,0,success,True,deadline_generic,64798720,0,14,76030100,65064960,73000003,78,True,1,14,all_of,0.02847485499999891
14,0.033567344999999804,0.0,0,success,True,deadline_task,64798720,0,14,76030100,65064960,73000003,78,True,1,14,all_of,0.033569614999997555
13,0.03053071499999982,0.0,0,success,True,fixed_generic,64798720,0,13,76030200,65077248,73000003,78,True,2,13,condition_then,0.030532778999997845
13,0.024622601999999993,0.0,0,success,True,fixed_task,64798720,0,13,76030200,65077248,73000003,78,True,2,13,condition_then,0.024624748000000807
13,0.01972446399999983,0.0,0,success,True,doob_generic,64798720,0,13,76030200,65077248,73000003,78,True,2,13,condition_then,0.01972657499999997
13,0.019723774000000027,0.0,0,success,True,doob_generic,64798720,1,13,76030201,65077248,73000003,78,True,2,13,condition_then,0.019813605999999595
13,0.019917926000000197,0.0,0,success,True,doob_generic,64798720,2,13,76030202,65077248,73000003,78,True,2,13,condition_then,0.019920068000004676
13,0.01957796399999978,0.0,0,success,True,doob_generic,64798720,3,13,76030203,65077248,73000003,78,True,2,13,condition_then,0.01960935800000385
13,0.019717623999999656,0.0,0,success,True,doob_generic,64798720,4,13,76030204,65077248,73000003,78,True,2,13,condition_then,0.019726544999997486
13,0.019736041999999898,0.0,0,success,True,doob_generic,64798720,5,13,76030205,65077248,73000003,78,True,2,13,condition_then,0.01973816299999953
13,0.01970449399999996,0.0,0,success,True,doob_generic,64798720,6,13,76030206,65077248,73000003,78,True,2,13,condition_then,0.019706544999998243
13,0.01981445000000015,0.0,0,success,True,doob_generic,64798720,7,13,76030207,65077248,73000003,78,True,2,13,condition_then,0.019824172999996392
13,0.019638244999999888,0.0,0,success,True,doob_generic,64798720,8,13,76030208,65077248,73000003,78,True,2,13,condition_then,0.019640375000001598
13,0.019649751999999854,0.0,0,success,True,doob_generic,64798720,9,13,76030209,65077248,73000003,78,True,2,13,condition_then,0.01965259300000355
13,0.019604364000000096,0.0,0,success,True,doob_task,64798720,0,13,76030200,65077248,73000003,78,True,2,13,condition_then,0.019606453000001522
13,0.019636882999999994,0.0,0,success,True,doob_task,64798720,1,13,76030201,65077248,73000003,78,True,2,13,condition_then,0.019638862999997286
13,0.019711444999999994,0.0,0,success,True,doob_task,64798720,2,13,76030202,65077248,73000003,78,True,2,13,condition_then,0.019713536000004694
13,0.019828180000000195,0.0,0,success,True,doob_task,64798720,3,13,76030203,65077248,73000003,78,True,2,13,condition_then,0.01983025199999844
13,0.019882141000000075,0.0,0,success,True,doob_task,64798720,4,13,76030204,65077248,73000003,78,True,2,13,condition_then,0.01988434399999761
13,0.019656742999999643,0.0,0,success,True,doob_task,64798720,5,13,76030205,65077248,73000003,78,True,2,13,condition_then,0.019658842999994874
13,0.01973076400000018,0.0,0,success,True,doob_task,64798720,6,13,76030206,65077248,73000003,78,True,2,13,condition_then,0.0197328249999984
13,0.019728080000000148,0.0,0,success,True,doob_task,64798720,7,13,76030207,65077248,73000003,78,True,2,13,condition_then,0.019730140000000063
13,0.01965115399999995,0.0,0,success,True,doob_task,64798720,8,13,76030208,65077248,73000003,78,True,2,13,condition_then,0.01965315400000378
13,0.019583432000000123,0.0,0,success,True,doob_task,64798720,9,13,76030209,65077248,73000003,78,True,2,13,condition_then,0.0195855019999982
13,0.019658365999999816,0.0,0,success,True,deadline_generic,64798720,0,13,76030200,65077248,73000003,78,True,2,13,condition_then,0.01966046500000118
13,0.01972310200000038,0.0,0,success,True,deadline_task,64798720,0,13,76030200,65077248,73000003,78,True,2,13,condition_then,0.01972524299999634
14,0.025386209000000104,0.0,0,success,True,fixed_generic,64798720,0,14,76030300,65101824,73000003,78,True,3,14,sequence,0.02538844400000073
14,0.02519780599999999,0.0,0,success,True,fixed_task,64798720,0,14,76030300,65101824,73000003,78,True,3,14,sequence,0.025199999000001583
14,0.025344684999999867,0.0,0,success,True,doob_generic,64798720,0,14,76030300,65101824,73000003,78,True,3,14,sequence,0.025360001000002796
14,0.025342822999999903,0.0,0,success,True,doob_generic,64798720,1,14,76030301,65101824,73000003,78,True,3,14,sequence,0.025345048000005477
