slip,seed,task_id,task_type,method,replicate,success,steps,replans,why,shortest_in_model,learned_states
0.2,2707,19,all_of,shortest,3,True,62,1,success,22,249
0.2,2707,19,all_of,expected,3,True,27,1,success,22,249
0.2,2707,19,all_of,linear,4,True,24,1,success,22,249
0.2,2707,19,all_of,linear_empirical,4,True,29,1,success,22,249
0.2,2707,19,all_of,shortest,4,True,107,1,success,22,249
0.2,2707,19,all_of,expected,4,True,24,1,success,22,249
0.2,2707,19,all_of,linear,5,True,24,1,success,22,249
0.2,2707,19,all_of,linear_empirical,5,True,24,1,success,22,249
0.2,2707,19,all_of,shortest,5,True,67,1,success,22,249
0.2,2707,19,all_of,expected,5,True,24,1,success,22,249
0.2,2707,19,all_of,linear,6,True,26,1,success,22,249
0.2,2707,19,all_of,linear_empirical,6,True,35,1,success,22,249
0.2,2707,19,all_of,shortest,6,True,100,1,success,22,249
0.2,2707,19,all_of,expected,6,True,35,1,success,22,249
0.2,2707,19,all_of,linear,7,True,36,1,success,22,249
0.2,2707,19,all_of,linear_empirical,7,True,33,1,success,22,249
0.2,2707,19,all_of,shortest,7,True,46,1,success,22,249
0.2,2707,19,all_of,expected,7,True,33,1,success,22,249
0.2,2707,19,all_of,linear,8,True,35,1,success,22,249
0.2,2707,19,all_of,linear_empirical,8,True,30,1,success,22,249
0.2,2707,19,all_of,shortest,8,True,28,1,success,22,249
0.2,2707,19,all_of,expected,8,True,30,1,success,22,249
0.2,2707,20,condition_then,linear,1,True,28,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,1,True,29,1,success,18,249
0.2,2707,20,condition_then,shortest,1,True,34,1,success,18,249
0.2,2707,20,condition_then,expected,1,True,29,1,success,18,249
0.2,2707,20,condition_then,linear,2,True,18,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,2,True,18,1,success,18,249
0.2,2707,20,condition_then,shortest,2,True,20,1,success,18,249
0.2,2707,20,condition_then,expected,2,True,19,1,success,18,249
0.2,2707,20,condition_then,linear,3,True,24,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,3,True,24,1,success,18,249
0.2,2707,20,condition_then,shortest,3,True,21,1,success,18,249
0.2,2707,20,condition_then,expected,3,True,24,1,success,18,249
0.2,2707,20,condition_then,linear,4,True,22,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,4,True,22,1,success,18,249
0.2,2707,20,condition_then,shortest,4,True,22,1,success,18,249
0.2,2707,20,condition_then,expected,4,True,22,1,success,18,249
0.2,2707,20,condition_then,linear,5,True,25,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,5,True,22,1,success,18,249
0.2,2707,20,condition_then,shortest,5,True,22,1,success,18,249
0.2,2707,20,condition_then,expected,5,True,22,1,success,18,249
0.2,2707,20,condition_then,linear,6,True,22,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,6,True,22,1,success,18,249
0.2,2707,20,condition_then,shortest,6,True,24,1,success,18,249
0.2,2707,20,condition_then,expected,6,True,22,1,success,18,249
0.2,2707,20,condition_then,linear,7,True,22,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,7,True,22,1,success,18,249
0.2,2707,20,condition_then,shortest,7,True,22,1,success,18,249
0.2,2707,20,condition_then,expected,7,True,34,1,success,18,249
0.2,2707,20,condition_then,linear,8,True,19,1,success,18,249
0.2,2707,20,condition_then,linear_empirical,8,True,21,1,success,18,249
0.2,2707,20,condition_then,shortest,8,True,19,1,success,18,249
0.2,2707,20,condition_then,expected,8,True,19,1,success,18,249
0.2,2707,21,sequence,linear,1,True,24,1,success,22,249
0.2,2707,21,sequence,linear_empirical,1,True,24,1,success,22,249
0.2,2707,21,sequence,shortest,1,True,24,1,success,22,249
0.2,2707,21,sequence,expected,1,True,24,1,success,22,249
0.2,2707,21,sequence,linear,2,True,33,1,success,22,249
0.2,2707,21,sequence,linear_empirical,2,True,33,1,success,22,249
0.2,2707,21,sequence,shortest,2,True,30,1,success,22,249
0.2,2707,21,sequence,expected,2,True,30,1,success,22,249
0.2,2707,21,sequence,linear,3,True,23,1,success,22,249
0.2,2707,21,sequence,linear_empirical,3,True,26,1,success,22,249
0.2,2707,21,sequence,shortest,3,True,26,1,success,22,249
0.2,2707,21,sequence,expected,3,True,26,1,success,22,249
0.2,2707,21,sequence,linear,4,True,38,1,success,22,249
0.2,2707,21,sequence,linear_empirical,4,True,32,1,success,22,249
0.2,2707,21,sequence,shortest,4,True,28,1,success,22,249
0.2,2707,21,sequence,expected,4,True,28,1,success,22,249
0.2,2707,21,sequence,linear,5,True,24,1,success,22,249
0.2,2707,21,sequence,linear_empirical,5,True,24,1,success,22,249
0.2,2707,21,sequence,shortest,5,True,24,1,success,22,249
0.2,2707,21,sequence,expected,5,True,24,1,success,22,249
0.2,2707,21,sequence,linear,6,True,26,1,success,22,249
0.2,2707,21,sequence,linear_empirical,6,True,26,1,success,22,249
0.2,2707,21,sequence,shortest,6,True,26,1,success,22,249
0.2,2707,21,sequence,expected,6,True,26,1,success,22,249
0.2,2707,21,sequence,linear,7,True,30,1,success,22,249
0.2,2707,21,sequence,linear_empirical,7,True,32,1,success,22,249
0.2,2707,21,sequence,shortest,7,True,30,1,success,22,249
0.2,2707,21,sequence,expected,7,True,32,1,success,22,249
0.2,2707,21,sequence,linear,8,True,26,1,success,22,249
0.2,2707,21,sequence,linear_empirical,8,True,26,1,success,22,249
0.2,2707,21,sequence,shortest,8,True,32,1,success,22,249
0.2,2707,21,sequence,expected,8,True,25,1,success,22,249
0.2,2707,22,all_of,linear,1,True,33,1,success,24,249
0.2,2707,22,all_of,linear_empirical,1,True,33,1,success,24,249
0.2,2707,22,all_of,shortest,1,True,35,1,success,24,249
0.2,2707,22,all_of,expected,1,True,27,1,success,24,249
0.2,2707,22,all_of,linear,2,True,31,1,success,24,249
0.2,2707,22,all_of,linear_empirical,2,True,31,1,success,24,249
0.2,2707,22,all_of,shortest,2,True,26,1,success,24,249
0.2,2707,22,all_of,expected,2,True,26,1,success,24,249
0.2,2707,22,all_of,linear,3,True,35,1,success,24,249
0.2,2707,22,all_of,linear_empirical,3,True,37,1,success,24,249
0.2,2707,22,all_of,shortest,3,True,39,1,success,24,249
0.2,2707,22,all_of,expected,3,True,40,1,success,24,249
0.2,2707,22,all_of,linear,4,True,29,1,success,24,249
0.2,2707,22,all_of,linear_empirical,4,True,29,1,success,24,249
0.2,2707,22,all_of,shortest,4,True,29,1,success,24,249
0.2,2707,22,all_of,expected,4,True,29,1,success,24,249
0.2,2707,22,all_of,linear,5,True,29,1,success,24,249
0.2,2707,22,all_of,linear_empirical,5,True,31,1,success,24,249
0.2,2707,22,all_of,shortest,5,True,27,1,success,24,249
0.2,2707,22,all_of,expected,5,True,27,1,success,24,249
0.2,2707,22,all_of,linear,6,True,35,1,success,24,249
0.2,2707,22,all_of,linear_empirical,6,True,31,1,success,24,249
0.2,2707,22,all_of,shortest,6,True,29,1,success,24,249
0.2,2707,22,all_of,expected,6,True,29,1,success,24,249
0.2,2707,22,all_of,linear,7,True,28,1,success,24,249
0.2,2707,22,all_of,linear_empirical,7,True,28,1,success,24,249
0.2,2707,22,all_of,shortest,7,True,35,1,success,24,249
0.2,2707,22,all_of,expected,7,True,43,1,success,24,249
0.2,2707,22,all_of,linear,8,True,31,1,success,24,249
0.2,2707,22,all_of,linear_empirical,8,True,32,1,success,24,249
0.2,2707,22,all_of,shortest,8,True,35,1,success,24,249
0.2,2707,22,all_of,expected,8,True,26,1,success,24,249
0.2,2707,23,condition_then,linear,1,True,13,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,1,True,13,1,success,11,249
0.2,2707,23,condition_then,shortest,1,True,13,1,success,11,249
0.2,2707,23,condition_then,expected,1,True,13,1,success,11,249
0.2,2707,23,condition_then,linear,2,True,11,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,2,True,11,1,success,11,249
0.2,2707,23,condition_then,shortest,2,True,11,1,success,11,249
0.2,2707,23,condition_then,expected,2,True,11,1,success,11,249
0.2,2707,23,condition_then,linear,3,True,22,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,3,True,22,1,success,11,249
0.2,2707,23,condition_then,shortest,3,True,22,1,success,11,249
0.2,2707,23,condition_then,expected,3,True,25,1,success,11,249
0.2,2707,23,condition_then,linear,4,True,13,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,4,True,13,1,success,11,249
0.2,2707,23,condition_then,shortest,4,True,19,1,success,11,249
0.2,2707,23,condition_then,expected,4,True,19,1,success,11,249
0.2,2707,23,condition_then,linear,5,True,21,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,5,True,21,1,success,11,249
0.2,2707,23,condition_then,shortest,5,True,21,1,success,11,249
0.2,2707,23,condition_then,expected,5,True,21,1,success,11,249
0.2,2707,23,condition_then,linear,6,True,13,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,6,True,13,1,success,11,249
0.2,2707,23,condition_then,shortest,6,True,13,1,success,11,249
0.2,2707,23,condition_then,expected,6,True,14,1,success,11,249
0.2,2707,23,condition_then,linear,7,True,21,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,7,True,21,1,success,11,249
0.2,2707,23,condition_then,shortest,7,True,28,1,success,11,249
0.2,2707,23,condition_then,expected,7,True,25,1,success,11,249
0.2,2707,23,condition_then,linear,8,True,15,1,success,11,249
0.2,2707,23,condition_then,linear_empirical,8,True,15,1,success,11,249
0.2,2707,23,condition_then,shortest,8,True,15,1,success,11,249
0.2,2707,23,condition_then,expected,8,True,15,1,success,11,249
0.2,2707,24,sequence,linear,1,True,28,1,success,22,249
0.2,2707,24,sequence,linear_empirical,1,True,28,1,success,22,249
0.2,2707,24,sequence,shortest,1,True,29,1,success,22,249
0.2,2707,24,sequence,expected,1,True,28,1,success,22,249
0.2,2707,24,sequence,linear,2,True,34,1,success,22,249
0.2,2707,24,sequence,linear_empirical,2,True,34,1,success,22,249
0.2,2707,24,sequence,shortest,2,True,45,1,success,22,249
0.2,2707,24,sequence,expected,2,True,34,1,success,22,249
0.2,2707,24,sequence,linear,3,True,26,1,success,22,249
0.2,2707,24,sequence,linear_empirical,3,True,26,1,success,22,249
0.2,2707,24,sequence,shortest,3,True,26,1,success,22,249
0.2,2707,24,sequence,expected,3,True,26,1,success,22,249
0.2,2707,24,sequence,linear,4,True,24,1,success,22,249
0.2,2707,24,sequence,linear_empirical,4,True,24,1,success,22,249
0.2,2707,24,sequence,shortest,4,True,24,1,success,22,249
0.2,2707,24,sequence,expected,4,True,24,1,success,22,249
0.2,2707,24,sequence,linear,5,True,32,1,success,22,249
0.2,2707,24,sequence,linear_empirical,5,True,33,1,success,22,249
0.2,2707,24,sequence,shortest,5,True,40,1,success,22,249
0.2,2707,24,sequence,expected,5,True,33,1,success,22,249
0.2,2707,24,sequence,linear,6,True,32,1,success,22,249
0.2,2707,24,sequence,linear_empirical,6,True,32,1,success,22,249
0.2,2707,24,sequence,shortest,6,True,32,1,success,22,249
0.2,2707,24,sequence,expected,6,True,32,1,success,22,249
0.2,2707,24,sequence,linear,7,True,29,1,success,22,249
0.2,2707,24,sequence,linear_empirical,7,True,29,1,success,22,249
0.2,2707,24,sequence,shortest,7,True,32,1,success,22,249
0.2,2707,24,sequence,expected,7,True,32,1,success,22,249
0.2,2707,24,sequence,linear,8,True,34,1,success,22,249
0.2,2707,24,sequence,linear_empirical,8,True,34,1,success,22,249
0.2,2707,24,sequence,shortest,8,True,34,1,success,22,249
0.2,2707,24,sequence,expected,8,True,35,1,success,22,249
0.2,2707,25,all_of,linear,1,True,22,1,success,21,249
0.2,2707,25,all_of,linear_empirical,1,True,22,1,success,21,249
0.2,2707,25,all_of,shortest,1,True,24,1,success,21,249
0.2,2707,25,all_of,expected,1,True,24,1,success,21,249
0.2,2707,25,all_of,linear,2,True,27,1,success,21,249
0.2,2707,25,all_of,linear_empirical,2,True,27,1,success,21,249
0.2,2707,25,all_of,shortest,2,True,32,1,success,21,249
0.2,2707,25,all_of,expected,2,True,29,1,success,21,249
0.2,2707,25,all_of,linear,3,True,23,1,success,21,249
0.2,2707,25,all_of,linear_empirical,3,True,23,1,success,21,249
0.2,2707,25,all_of,shortest,3,True,27,1,success,21,249
0.2,2707,25,all_of,expected,3,True,24,1,success,21,249
0.2,2707,25,all_of,linear,4,True,27,1,success,21,249
0.2,2707,25,all_of,linear_empirical,4,True,30,1,success,21,249
0.2,2707,25,all_of,shortest,4,True,32,1,success,21,249
0.2,2707,25,all_of,expected,4,True,27,1,success,21,249
0.2,2707,25,all_of,linear,5,True,38,1,success,21,249
0.2,2707,25,all_of,linear_empirical,5,True,38,1,success,21,249
0.2,2707,25,all_of,shortest,5,True,37,1,success,21,249
0.2,2707,25,all_of,expected,5,True,38,1,success,21,249
0.2,2707,25,all_of,linear,6,True,59,1,success,21,249
0.2,2707,25,all_of,linear_empirical,6,True,49,1,success,21,249
0.2,2707,25,all_of,shortest,6,True,61,1,success,21,249
0.2,2707,25,all_of,expected,6,True,49,1,success,21,249
0.2,2707,25,all_of,linear,7,True,24,1,success,21,249
0.2,2707,25,all_of,linear_empirical,7,True,24,1,success,21,249
0.2,2707,25,all_of,shortest,7,True,30,1,success,21,249
0.2,2707,25,all_of,expected,7,True,24,1,success,21,249
0.2,2707,25,all_of,linear,8,True,22,1,success,21,249
0.2,2707,25,all_of,linear_empirical,8,True,22,1,success,21,249
0.2,2707,25,all_of,shortest,8,True,23,1,success,21,249
0.2,2707,25,all_of,expected,8,True,22,1,success,21,249
0.2,2707,26,condition_then,linear,1,True,11,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,1,True,11,1,success,9,249
0.2,2707,26,condition_then,shortest,1,True,11,1,success,9,249
0.2,2707,26,condition_then,expected,1,True,11,1,success,9,249
0.2,2707,26,condition_then,linear,2,True,11,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,2,True,11,1,success,9,249
0.2,2707,26,condition_then,shortest,2,True,11,1,success,9,249
0.2,2707,26,condition_then,expected,2,True,11,1,success,9,249
0.2,2707,26,condition_then,linear,3,True,11,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,3,True,11,1,success,9,249
0.2,2707,26,condition_then,shortest,3,True,26,1,success,9,249
0.2,2707,26,condition_then,expected,3,True,25,1,success,9,249
0.2,2707,26,condition_then,linear,4,True,11,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,4,True,11,1,success,9,249
0.2,2707,26,condition_then,shortest,4,True,11,1,success,9,249
0.2,2707,26,condition_then,expected,4,True,11,1,success,9,249
0.2,2707,26,condition_then,linear,5,True,23,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,5,True,23,1,success,9,249
0.2,2707,26,condition_then,shortest,5,True,23,1,success,9,249
0.2,2707,26,condition_then,expected,5,True,46,1,success,9,249
0.2,2707,26,condition_then,linear,6,True,11,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,6,True,11,1,success,9,249
0.2,2707,26,condition_then,shortest,6,True,11,1,success,9,249
0.2,2707,26,condition_then,expected,6,True,11,1,success,9,249
0.2,2707,26,condition_then,linear,7,True,11,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,7,True,11,1,success,9,249
0.2,2707,26,condition_then,shortest,7,True,11,1,success,9,249
0.2,2707,26,condition_then,expected,7,True,12,1,success,9,249
0.2,2707,26,condition_then,linear,8,True,9,1,success,9,249
0.2,2707,26,condition_then,linear_empirical,8,True,9,1,success,9,249
0.2,2707,26,condition_then,shortest,8,True,9,1,success,9,249
0.2,2707,26,condition_then,expected,8,True,9,1,success,9,249
0.2,2707,27,sequence,linear,1,True,21,1,success,21,249
0.2,2707,27,sequence,linear_empirical,1,True,21,1,success,21,249
0.2,2707,27,sequence,shortest,1,True,21,1,success,21,249
0.2,2707,27,sequence,expected,1,True,21,1,success,21,249
0.2,2707,27,sequence,linear,2,True,23,1,success,21,249
0.2,2707,27,sequence,linear_empirical,2,True,23,1,success,21,249
0.2,2707,27,sequence,shortest,2,True,23,1,success,21,249
0.2,2707,27,sequence,expected,2,True,23,1,success,21,249
0.2,2707,27,sequence,linear,3,True,31,1,success,21,249
0.2,2707,27,sequence,linear_empirical,3,True,32,1,success,21,249
0.2,2707,27,sequence,shortest,3,True,31,1,success,21,249
0.2,2707,27,sequence,expected,3,True,32,1,success,21,249
0.2,2707,27,sequence,linear,4,True,23,1,success,21,249
0.2,2707,27,sequence,linear_empirical,4,True,23,1,success,21,249
0.2,2707,27,sequence,shortest,4,True,23,1,success,21,249
0.2,2707,27,sequence,expected,4,True,22,1,success,21,249
0.2,2707,27,sequence,linear,5,True,28,1,success,21,249
0.2,2707,27,sequence,linear_empirical,5,True,28,1,success,21,249
0.2,2707,27,sequence,shortest,5,True,28,1,success,21,249
0.2,2707,27,sequence,expected,5,True,27,1,success,21,249
0.2,2707,27,sequence,linear,6,True,37,1,success,21,249
0.2,2707,27,sequence,linear_empirical,6,True,37,1,success,21,249
0.2,2707,27,sequence,shortest,6,True,37,1,success,21,249
0.2,2707,27,sequence,expected,6,True,46,1,success,21,249
0.2,2707,27,sequence,linear,7,True,21,1,success,21,249
0.2,2707,27,sequence,linear_empirical,7,True,21,1,success,21,249
0.2,2707,27,sequence,shortest,7,True,21,1,success,21,249
0.2,2707,27,sequence,expected,7,True,21,1,success,21,249
0.2,2707,27,sequence,linear,8,True,30,1,success,21,249
0.2,2707,27,sequence,linear_empirical,8,True,30,1,success,21,249
0.2,2707,27,sequence,shortest,8,True,41,1,success,21,249
0.2,2707,27,sequence,expected,8,True,28,1,success,21,249
0.2,2707,28,all_of,linear,1,True,23,1,success,15,249
0.2,2707,28,all_of,linear_empirical,1,True,23,1,success,15,249
0.2,2707,28,all_of,shortest,1,True,23,1,success,15,249
0.2,2707,28,all_of,expected,1,True,23,1,success,15,249
0.2,2707,28,all_of,linear,2,True,17,1,success,15,249
0.2,2707,28,all_of,linear_empirical,2,True,17,1,success,15,249
0.2,2707,28,all_of,shortest,2,True,24,1,success,15,249
0.2,2707,28,all_of,expected,2,True,17,1,success,15,249
0.2,2707,28,all_of,linear,3,True,20,1,success,15,249
0.2,2707,28,all_of,linear_empirical,3,True,20,1,success,15,249
0.2,2707,28,all_of,shortest,3,True,22,1,success,15,249
0.2,2707,28,all_of,expected,3,True,20,1,success,15,249
0.2,2707,28,all_of,linear,4,True,23,1,success,15,249
0.2,2707,28,all_of,linear_empirical,4,True,23,1,success,15,249
