capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory,final_memory_accepting,oracle_setup_cpu_seconds,policy,process_peak_rss_bytes_so_far,replans,sampled_peak_rss_bytes,seed,states_known_at_end,success,task_id,task_steps,task_type,wall_seconds
13,0.05479073100000065,0.0004944330000000718,1,success,7,True,0.005498144000000593,oracle_source,67854336,13,67592192,77000092,65,True,7,13,all_of,0.05479418100000544
13,0.05486609100000095,2.852400000108446e-05,1,success,7,True,0.0054553850000012005,oracle_direct,67854336,13,67592192,77000092,65,True,7,13,all_of,0.054894959999998605
10,0.018830145999999104,0.0005565089999990391,1,success,2,True,0,generic,67854336,10,67649536,77000092,65,True,8,10,condition_then,0.018849943999995844
10,0.018895667000002447,0.0005601159999990557,1,success,2,True,0,current_task,67854336,10,67649536,77000092,65,True,8,10,condition_then,0.018899135999987493
10,0.020863931000000946,0.00046624000000150545,1,success,2,True,0.0023652150000010863,oracle_source,67854336,10,67649536,77000092,65,True,8,10,condition_then,0.02086751400000253
10,0.020194100999997744,2.3914999999874453e-05,1,success,2,True,0.002295965999998373,oracle_direct,67854336,10,67649536,77000092,65,True,8,10,condition_then,0.02020573400000103
394,1.1904435090000014,0.6759486039999736,394,success,3,True,0,generic,67854336,394,67866624,77000092,91,True,9,394,branch,1.1905675000000002
345,0.8834808939999981,0.5039097340000325,345,success,3,True,0,current_task,67854336,345,67866624,77000092,88,True,9,345,branch,0.8841725740000044
164,0.8066294210000038,0.4551665309999535,164,success,3,True,0.002899964000000921,oracle_source,67854336,164,67936256,77000092,75,True,9,164,branch,0.8083049770000059
10,0.01633499599999766,0.00021089199999835273,10,success,3,True,0.002711681999997495,oracle_direct,67854336,10,67936256,77000092,65,True,9,10,branch,0.016337966999998343
14,0.03145420399999921,0.0005847219999992603,1,success,3,True,0,generic,67854336,14,67936256,77000092,65,True,10,14,branch,0.03147476099999835
14,0.030950793000002363,0.0005699440000057621,1,success,3,True,0,current_task,67854336,14,67936256,77000092,65,True,10,14,branch,0.030953975000002742
14,0.033286063000005583,0.0004901750000030347,1,success,3,True,0.0026733210000031704,oracle_source,67854336,14,67936256,77000092,65,True,10,14,branch,0.03328921400000695
14,0.033003244999996184,2.2642000004680085e-05,1,success,3,True,0.0027386429999936013,oracle_direct,67854336,14,67936256,77000092,65,True,10,14,branch,0.03300630300000762
13,0.035708876000001055,0.0005371929999995473,1,success,3,True,0,generic,67854336,13,67936256,77000092,65,True,11,13,branch,0.03571185699999546
13,0.03594547800000214,0.0005882990000003474,1,success,3,True,0,current_task,67854336,13,67936256,77000092,65,True,11,13,branch,0.03594855000000052
12,0.0301808529999974,0.001346555000004912,3,success,3,True,0.0026568909999937773,oracle_source,67854336,12,67936256,77000092,67,True,11,12,branch,0.03020237500000178
12,0.028725929000003703,6.223600000510032e-05,3,success,3,True,0.0026389670000028786,oracle_direct,67854336,12,67936256,77000092,67,True,11,12,branch,0.028729132999998797
7,0.004089243999999326,0.0,0,success,2,True,0,generic,67854336,7,67936256,77000093,13,True,0,7,condition_then,0.004091932999997994
7,0.003874043000003269,0.0,0,success,2,True,0,current_task,67854336,7,67936256,77000093,13,True,0,7,condition_then,0.0038770600000077593
7,0.004746642000000634,0.0,0,success,2,True,0.0009499030000057473,oracle_source,67854336,7,67936256,77000093,13,True,0,7,condition_then,0.004749596999999994
7,0.004685788000003299,0.0,0,success,2,True,0.0009179340000002867,oracle_direct,67854336,7,67936256,77000093,13,True,0,7,condition_then,0.004688622999992731
6,0.003330718999997373,0.0,0,success,2,True,0,generic,67854336,6,67936256,77000093,13,True,1,6,condition_then,0.003333521000001838
6,0.00462701800000076,0.0,0,success,2,True,0,current_task,67854336,6,67936256,77000093,13,True,1,6,condition_then,0.004630081999991376
6,0.004354139000000146,0.0,0,success,2,True,0.000766360999996607,oracle_source,67854336,6,67936256,77000093,13,True,1,6,condition_then,0.004357161000001497
6,0.011719900000002781,0.0,0,success,2,True,0.008391686999999592,oracle_direct,67854336,6,67936256,77000093,13,True,1,6,condition_then,0.01172270200000014
15,0.008577422999998419,0.0,0,success,3,True,0,generic,67854336,15,67936256,77000093,13,True,2,15,sequence,0.008589055999991047
15,0.008658465000003446,0.0,0,success,3,True,0,current_task,67854336,15,67936256,77000093,13,True,2,15,sequence,0.008661451000008924
15,0.009533118000000229,0.0,0,success,3,True,0.0009824139999992099,oracle_source,67854336,15,67936256,77000093,13,True,2,15,sequence,0.009536223000012
15,0.009505476999997597,0.0,0,success,3,True,0.0009229829999952699,oracle_direct,67854336,15,67936256,77000093,13,True,2,15,sequence,0.00950833000000273
12,0.007487068000003205,0.0,0,success,7,True,0,generic,67854336,12,67936256,77000093,13,True,3,12,all_of,0.007490246000003253
12,0.007548251999999422,0.0,0,success,7,True,0,current_task,67854336,12,67936256,77000093,13,True,3,12,all_of,0.007551160000005552
12,0.00922665600000272,0.0,0,success,7,True,0.0016437589999966917,oracle_source,67854336,12,67936256,77000093,13,True,3,12,all_of,0.009229347000001553
12,0.00913200800000169,0.0,0,success,7,True,0.0016238910000012652,oracle_direct,67854336,12,67936256,77000093,13,True,3,12,all_of,0.009134700000004159
7,0.0037104479999996443,0.0,0,success,2,True,0,generic,67854336,7,67936256,77000093,13,True,4,7,condition_then,0.0037132829999961814
7,0.0036360880000003704,0.0,0,success,2,True,0,current_task,67854336,7,67936256,77000093,13,True,4,7,condition_then,0.0036388439999939237
7,0.004500411999998732,0.0,0,success,2,True,0.0007624229999976251,oracle_source,67854336,7,67936256,77000093,13,True,4,7,condition_then,0.004526408000003812
7,0.004508387000001335,0.0,0,success,2,True,0.0007784630000031711,oracle_direct,67854336,7,67936256,77000093,13,True,4,7,condition_then,0.004511059999998679
14,0.008085435000005248,0.0,0,success,3,True,0,generic,67854336,14,67936256,77000093,13,True,5,14,sequence,0.008088216999993847
14,0.008051340999998047,0.0,0,success,3,True,0,current_task,67854336,14,67936256,77000093,13,True,5,14,sequence,0.008054052999995065
14,0.00914319999999691,0.0,0,success,3,True,0.0010324779999990596,oracle_source,67854336,14,67936256,77000093,13,True,5,14,sequence,0.009146080999997253
14,0.009006855999999175,0.0,0,success,3,True,0.0009675269999931402,oracle_direct,67854336,14,67936256,77000093,13,True,5,14,sequence,0.009009765000001835
15,0.009722069999995142,0.0,0,success,7,True,0,generic,67854336,15,67936256,77000093,13,True,6,15,all_of,0.009724876000007043
15,0.009579885000000843,0.0,0,success,7,True,0,current_task,67854336,15,67936256,77000093,13,True,6,15,all_of,0.009602255999993758
15,0.01160674899999492,0.0,0,success,7,True,0.0019577749999939442,oracle_source,67854336,15,67936256,77000093,13,True,6,15,all_of,0.011609599999999887
15,0.01161759899999737,0.0,0,success,7,True,0.0018615649999986772,oracle_direct,67854336,15,67936256,77000093,13,True,6,15,all_of,0.01162047100000052
10,0.005685954999997023,0.0,0,success,3,True,0,generic,67854336,10,67936256,77000093,13,True,7,10,sequence,0.005688787000011075
10,0.005709047999999939,0.0,0,success,3,True,0,current_task,67854336,10,67936256,77000093,13,True,7,10,sequence,0.00571196100000293
10,0.006607264999999529,0.0,0,success,3,True,0.0009472480000027872,oracle_source,67854336,10,67936256,77000093,13,True,7,10,sequence,0.006610134999988304
10,0.0066100799999944115,0.0,0,success,3,True,0.0009313079999984097,oracle_direct,67854336,10,67936256,77000093,13,True,7,10,sequence,0.00661300100000517
8,0.00496349600000201,0.0,0,success,7,True,0,generic,67854336,8,67936256,77000093,13,True,8,8,all_of,0.004966422999999054
8,0.004990787000004104,0.0,0,success,7,True,0,current_task,67854336,8,67936256,77000093,13,True,8,8,all_of,0.004993843999997694
8,0.006570326999998599,0.0,0,success,7,True,0.0015602630000017825,oracle_source,67854336,8,67936256,77000093,13,True,8,8,all_of,0.0065732360000083645
8,0.006566669000001468,0.0,0,success,7,True,0.0015236750000013899,oracle_direct,67854336,8,67936256,77000093,13,True,8,8,all_of,0.006569770000012909
8,0.004584489000002634,0.0,0,success,3,True,0,generic,67854336,8,67936256,77000093,13,True,9,8,branch,0.0045872719999948686
8,0.004571714999997312,0.0,0,success,3,True,0,current_task,67854336,8,67936256,77000093,13,True,9,8,branch,0.0045745179999983065
8,0.00579522900000029,0.0,0,success,3,True,0.001077972000004479,oracle_source,67854336,8,67936256,77000093,13,True,9,8,branch,0.0058168070000022
8,0.005564528999997265,0.0,0,success,3,True,0.0010165380000017876,oracle_direct,67854336,8,67936256,77000093,13,True,9,8,branch,0.005567451000004553
8,0.004588465999994185,0.0,0,success,3,True,0,generic,67854336,8,67936256,77000093,13,True,10,8,branch,0.004591320000002952
8,0.004629603000005034,0.0,0,success,3,True,0,current_task,67854336,8,67936256,77000093,13,True,10,8,branch,0.004632567000001586
8,0.005719086999995682,0.0,0,success,3,True,0.001048597999997014,oracle_source,67854336,8,67936256,77000093,13,True,10,8,branch,0.005721979999989912
8,0.005694239999996853,0.0,0,success,3,True,0.0009788569999997776,oracle_direct,67854336,8,67936256,77000093,13,True,10,8,branch,0.005697033000004126
7,0.004129849999998214,0.0,0,success,3,True,0,generic,67854336,7,67936256,77000093,13,True,11,7,branch,0.004132699999999545
7,0.004208767000001501,0.0,0,success,3,True,0,current_task,67854336,7,67936256,77000093,13,True,11,7,branch,0.004211647999994739
7,0.00508142700000036,0.0,0,success,3,True,0.0009353169999997135,oracle_source,67854336,7,67936256,77000093,13,True,11,7,branch,0.005083943000002478
7,0.005178397000001667,0.0,0,success,3,True,0.0010085020000047962,oracle_direct,67854336,7,67936256,77000093,13,True,11,7,branch,0.005181296000003499
114,0.21170300600000047,0.11816965199998464,109,success,3,True,0,generic,67854336,114,67964928,77000094,68,True,0,114,sequence,0.21177486299998804
114,0.2114129209999973,0.11812415400003573,109,success,3,True,0,current_task,67854336,114,67964928,77000094,68,True,0,114,sequence,0.21146903700000053
22,0.04120723100000134,0.021115430999998352,22,success,3,True,0.005318649000003006,oracle_source,67854336,22,67981312,77000094,56,True,0,22,sequence,0.04121000700000366
13,0.014359226999999919,0.0002593319999846244,13,success,3,True,0.005192723999996929,oracle_direct,67854336,13,67981312,77000094,54,True,0,13,sequence,0.014361710999992283
256,0.5952340959999987,0.3423825319999807,256,success,7,True,0,generic,67854336,256,67981312,77000094,91,True,1,256,all_of,0.5952685219999978
256,0.5952203670000031,0.3421162960000146,256,success,7,True,0,current_task,67854336,256,67981312,77000094,91,True,1,256,all_of,0.5952952430000096
16,0.04313510000000065,0.019119292999995707,16,success,7,True,0.010575684000002639,oracle_source,67854336,16,67989504,77000094,54,True,1,16,all_of,0.04313794399999438
9,0.018757389999997542,0.00023530799999349483,9,success,7,True,0.010615930000000162,oracle_direct,67854336,9,67989504,77000094,54,True,1,9,all_of,0.018759968000011895
435,1.004844508000005,0.5848787349999682,435,success,2,True,0,generic,67854336,435,67989504,77000094,124,True,2,435,condition_then,1.0050035010000045
435,1.0051367040000017,0.5859165890000497,435,success,2,True,0,current_task,67854336,435,67989504,77000094,124,True,2,435,condition_then,1.0052454339999883
23,0.03469131700000361,0.017793257000001006,23,success,2,True,0.00458530100000587,oracle_source,67854336,23,67989504,77000094,62,True,2,23,condition_then,0.03469430000001239
14,0.010777240999999549,0.00027409999999150614,14,success,2,True,0.004587616000002015,oracle_direct,67854336,14,67989504,77000094,59,True,2,14,condition_then,0.010789439999996375
1081,3.815812016999999,2.1474898730001257,1070,success,3,True,0,generic,68104192,1081,68329472,77000094,168,True,3,1081,sequence,3.816314816000002
1081,3.820462759999998,2.1421658349998225,1070,success,3,True,0,current_task,68231168,1081,68554752,77000094,168,True,3,1081,sequence,3.8208093820000073
1117,3.74324996,2.1075315690000522,1112,success,3,True,0.005214003999995498,oracle_source,68231168,1117,68554752,77000094,166,True,3,1117,sequence,3.743711128000001
26,0.023439650000000256,0.0005033090000097218,26,success,3,True,0.005407976999997288,oracle_direct,68231168,26,68206592,77000094,60,True,3,26,sequence,0.023443258000000355
1061,7.228832378,4.037541644999919,1061,success,7,True,0,generic,68456448,1061,68874240,77000094,165,True,4,1061,all_of,7.229750873
1061,7.233175633000002,4.045716959999957,1061,success,7,True,0,current_task,68476928,1061,68882432,77000094,165,True,4,1061,all_of,7.234093315999999
10,0.02905295000000052,0.00533135299998122,5,success,7,True,0.010782410000004461,oracle_source,68476928,10,68620288,77000094,54,True,4,10,all_of,0.02905593799999906
10,0.02351439000000255,0.00012183800000542533,5,success,7,True,0.010605761000000768,oracle_direct,68476928,10,68620288,77000094,54,True,4,10,all_of,0.023517437999998947
434,1.0478888650000044,0.6095276029998615,434,success,2,True,0,generic,68476928,434,68780032,77000094,121,True,5,434,condition_then,1.0480359310000011
434,1.0516962730000046,0.607761113000123,434,success,2,True,0,current_task,68476928,434,68780032,77000094,121,True,5,434,condition_then,1.0517851480000076
13,0.02666121500000429,0.012813642000025993,13,success,2,True,0.004724791000001005,oracle_source,68476928,13,68780032,77000094,56,True,5,13,condition_then,0.026663863000010224
12,0.013233787000004327,0.0002630610000124989,12,success,2,True,0.004427335000002586,oracle_direct,68476928,12,68780032,77000094,56,True,5,12,condition_then,0.013236292000001981
298,0.5991464980000103,0.33248280800002306,287,success,3,True,0,generic,68476928,298,68796416,77000094,102,True,6,298,sequence,0.59926849
298,0.6005373069999962,0.3326636110001715,287,success,3,True,0,current_task,68476928,298,68796416,77000094,102,True,6,298,sequence,0.6005828029999947
14,0.021931914999996138,0.01003226000000268,14,success,3,True,0.005239420999998856,oracle_source,68476928,14,68796416,77000094,59,True,6,14,sequence,0.021934841000003757
14,0.011932025999996654,0.0002679380000074616,14,success,3,True,0.005161024999992492,oracle_direct,68476928,14,68796416,77000094,59,True,6,14,sequence,0.011934583000012822
286,0.6359493389999926,0.36682161500006316,286,success,7,True,0,generic,68476928,286,68796416,77000094,102,True,7,286,all_of,0.6360231010000064
286,0.6337072729999988,0.3652071889999462,286,success,7,True,0,current_task,68476928,286,68796416,77000094,102,True,7,286,all_of,0.6338237610000022
11,0.02251417300000469,0.007147846999998819,11,success,7,True,0.010784524000001738,oracle_source,68476928,11,68796416,77000094,60,True,7,11,all_of,0.02251666200000102
11,0.015277572999991662,0.0002507480000133455,11,success,7,True,0.010627881999994315,oracle_direct,68476928,11,68796416,77000094,60,True,7,11,all_of,0.015280212999996934
119,0.19983442900000625,0.11859033600003954,119,success,2,True,0,generic,68476928,119,68796416,77000094,75,True,8,119,condition_then,0.19985023299999227
119,0.19551669800000582,0.1157789999999892,119,success,2,True,0,current_task,68476928,119,68796416,77000094,75,True,8,119,condition_then,0.19552038000000493
4,0.007093933999996693,0.001765846999987275,4,success,2,True,0.004248852000003467,oracle_source,68476928,4,68796416,77000094,55,True,8,4,condition_then,0.007096676999992724
4,0.005281178999993585,7.790599998713787e-05,4,success,2,True,0.004176967999995895,oracle_direct,68476928,4,68796416,77000094,55,True,8,4,condition_then,0.005283419999997818
1118,3.9340179889999973,2.220616098000349,1118,success,3,True,0,generic,68476928,1118,68956160,77000094,171,True,9,1118,branch,3.9345979380000102
1118,3.841867758999996,2.1648951959999607,1118,success,3,True,0,current_task,68476928,1118,68956160,77000094,171,True,9,1118,branch,3.8423577470000083
97,0.37397965699999247,0.20204731299992318,90,success,3,True,0.005354686999993419,oracle_source,68476928,97,68972544,77000094,62,True,9,97,branch,0.3740179349999977
