seed,task_id,task_type,n,condition,true_memory,memory_states,equivalent,registered_success,held_out,held_out_success,held_out_optimal,mean_step_ratio,rounds,sample_traces,seconds
2808,7,all_of,16,rpni_counterexample,8,6,False,False,16,0,0,,17,48,0.22
2808,8,condition_then,2,goal_set,3,2,False,False,16,3,3,1.0,,2,0.005
2808,8,condition_then,2,rpni_random,3,2,False,False,16,3,3,1.0,,4,0.007
2808,8,condition_then,2,rpni_near_miss,3,3,False,False,16,6,5,1.037,,6,0.018
2808,8,condition_then,2,rpni_counterexample,3,4,False,True,16,16,15,1.0139,9,13,0.041
2808,8,condition_then,4,goal_set,3,2,False,False,16,3,3,1.0,,4,0.004
2808,8,condition_then,4,rpni_random,3,2,False,False,16,3,3,1.0,,8,0.008
2808,8,condition_then,4,rpni_near_miss,3,3,False,False,16,4,3,1.0556,,12,0.021
2808,8,condition_then,4,rpni_counterexample,3,4,False,True,16,8,7,1.0278,11,19,0.055
2808,8,condition_then,8,goal_set,3,2,False,False,16,3,3,1.0,,8,0.004
2808,8,condition_then,8,rpni_random,3,2,False,False,16,3,3,1.0,,16,0.009
2808,8,condition_then,8,rpni_near_miss,3,3,False,False,16,3,3,1.0,,24,0.011
2808,8,condition_then,8,rpni_counterexample,3,4,False,False,16,4,4,1.0,17,32,0.105
2808,8,condition_then,16,goal_set,3,2,False,False,16,3,3,1.0,,16,0.006
2808,8,condition_then,16,rpni_random,3,2,False,False,16,3,3,1.0,,32,0.01
2808,8,condition_then,16,rpni_near_miss,3,4,False,False,16,3,3,1.0,,48,0.016
2808,8,condition_then,16,rpni_counterexample,3,4,False,False,16,3,3,1.0,17,48,0.161
2808,9,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.004
2808,9,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.014
2808,9,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.014
2808,9,sequence,2,rpni_counterexample,4,4,False,False,16,2,2,1.0,17,20,0.102
2808,9,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.005
2808,9,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.024
2808,9,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.017
2808,9,sequence,4,rpni_counterexample,4,4,False,False,16,2,2,1.0,17,24,0.126
2808,9,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.004
2808,9,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.025
2808,9,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.019
2808,9,sequence,8,rpni_counterexample,4,5,False,False,16,3,3,1.0,17,32,0.188
2808,9,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.007
2808,9,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.031
2808,9,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.031
2808,9,sequence,16,rpni_counterexample,4,5,False,False,16,2,2,1.0,17,48,0.274
2808,10,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.003
2808,10,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.011
2808,10,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.018
2808,10,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.078
2808,10,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.003
2808,10,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.014
2808,10,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.017
2808,10,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.101
2808,10,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.003
2808,10,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.019
2808,10,all_of,8,rpni_near_miss,8,3,False,False,16,0,0,,,24,0.012
2808,10,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.159
2808,10,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.003
2808,10,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.024
2808,10,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.026
2808,10,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.271
2808,11,condition_then,2,goal_set,3,2,False,False,16,2,2,1.0,,2,0.006
2808,11,condition_then,2,rpni_random,3,2,False,False,16,2,2,1.0,,4,0.01
2808,11,condition_then,2,rpni_near_miss,3,3,False,True,16,16,16,1.0,,6,0.027
2808,11,condition_then,2,rpni_counterexample,3,3,False,True,16,6,6,1.0,14,18,0.116
2808,11,condition_then,4,goal_set,3,2,False,False,16,2,2,1.0,,4,0.015
2808,11,condition_then,4,rpni_random,3,2,False,False,16,2,2,1.0,,8,0.016
2808,11,condition_then,4,rpni_near_miss,3,3,False,False,16,4,4,1.0,,12,0.025
2808,11,condition_then,4,rpni_counterexample,3,5,False,False,16,2,2,1.0,17,24,0.201
2808,11,condition_then,8,goal_set,3,2,False,False,16,2,2,1.0,,8,0.012
2808,11,condition_then,8,rpni_random,3,2,False,False,16,2,2,1.0,,16,0.025
2808,11,condition_then,8,rpni_near_miss,3,3,False,False,16,4,4,1.0,,24,0.031
2808,11,condition_then,8,rpni_counterexample,3,5,False,False,16,2,2,1.0,17,32,0.262
2808,11,condition_then,16,goal_set,3,2,False,False,16,2,2,1.0,,16,0.007
2808,11,condition_then,16,rpni_random,3,2,False,False,16,2,2,1.0,,32,0.019
2808,11,condition_then,16,rpni_near_miss,3,3,False,False,16,4,4,1.0,,48,0.031
2808,11,condition_then,16,rpni_counterexample,3,5,False,False,16,2,2,1.0,17,48,0.277
2808,12,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.008
2808,12,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.008
2808,12,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.025
2808,12,sequence,2,rpni_counterexample,4,4,False,True,16,16,16,1.0,16,20,0.121
2808,12,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.006
2808,12,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.012
2808,12,sequence,4,rpni_near_miss,4,4,False,False,16,0,0,,,12,0.045
2808,12,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.219
2808,12,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.005
2808,12,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.016
2808,12,sequence,8,rpni_near_miss,4,4,False,False,16,0,0,,,24,0.027
2808,12,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.271
2808,12,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.007
2808,12,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.025
2808,12,sequence,16,rpni_near_miss,4,3,False,False,16,1,1,1.0,,48,0.045
2808,12,sequence,16,rpni_counterexample,4,5,False,False,16,0,0,,17,48,0.367
2808,13,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.004
2808,13,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.006
2808,13,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.029
2808,13,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.097
2808,13,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.003
2808,13,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.01
2808,13,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.01
2808,13,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.118
2808,13,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.003
2808,13,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.012
2808,13,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.014
2808,13,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.108
2808,13,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.001
2808,13,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.014
2808,13,all_of,16,rpni_near_miss,8,5,False,False,16,0,0,,,48,0.023
2808,13,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.191
2808,14,condition_then,2,goal_set,3,2,False,True,16,11,11,1.0,,2,0.002
2808,14,condition_then,2,rpni_random,3,2,False,True,16,11,11,1.0,,4,0.003
2808,14,condition_then,2,rpni_near_miss,3,2,False,True,16,11,11,1.0,,6,0.003
2808,14,condition_then,2,rpni_counterexample,3,2,False,True,16,11,11,1.0,0,4,0.004
2808,14,condition_then,4,goal_set,3,2,False,True,16,11,11,1.0,,4,0.003
2808,14,condition_then,4,rpni_random,3,3,False,True,16,11,11,1.0,,8,0.004
2808,14,condition_then,4,rpni_near_miss,3,3,False,True,16,11,11,1.0,,12,0.004
2808,14,condition_then,4,rpni_counterexample,3,3,False,True,16,11,11,1.0,0,8,0.006
2808,14,condition_then,8,goal_set,3,2,False,True,16,11,11,1.0,,8,0.002
2808,14,condition_then,8,rpni_random,3,3,False,True,16,11,11,1.0,,16,0.004
2808,14,condition_then,8,rpni_near_miss,3,3,False,True,16,11,11,1.0,,24,0.004
2808,14,condition_then,8,rpni_counterexample,3,3,False,True,16,11,11,1.0,0,16,0.005
2808,14,condition_then,16,goal_set,3,2,False,True,16,11,11,1.0,,16,0.002
2808,14,condition_then,16,rpni_random,3,3,False,True,16,11,11,1.0,,32,0.006
2808,14,condition_then,16,rpni_near_miss,3,3,False,True,16,11,11,1.0,,48,0.007
2808,14,condition_then,16,rpni_counterexample,3,3,False,True,16,11,11,1.0,0,32,0.006
2808,15,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.003
2808,15,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.005
2808,15,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.016
2808,15,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.055
2808,15,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.005
2808,15,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.005
2808,15,sequence,4,rpni_near_miss,4,4,False,False,16,0,0,,,12,0.011
2808,15,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.063
2808,15,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.007
2808,15,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.013
2808,15,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.014
2808,15,sequence,8,rpni_counterexample,4,5,False,False,16,0,0,,17,32,0.136
2808,15,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.006
2808,15,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.013
2808,15,sequence,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.022
2808,15,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.178
2808,16,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.002
2808,16,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.005
2808,16,all_of,2,rpni_near_miss,8,4,False,False,16,0,0,,,6,0.008
2808,16,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.054
2808,16,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.002
2808,16,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.007
2808,16,all_of,4,rpni_near_miss,8,4,False,False,16,0,0,,,12,0.006
2808,16,all_of,4,rpni_counterexample,8,5,False,False,16,3,3,1.0,17,24,0.083
2808,16,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.004
2808,16,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.011
2808,16,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.008
2808,16,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.118
2808,16,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.004
2808,16,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.018
2808,16,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.023
2808,16,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.22
2808,17,condition_then,2,goal_set,3,2,False,False,16,14,14,1.0,,2,0.007
2808,17,condition_then,2,rpni_random,3,2,False,False,16,14,14,1.0,,4,0.009
2808,17,condition_then,2,rpni_near_miss,3,2,False,False,16,14,14,1.0,,6,0.012
2808,17,condition_then,2,rpni_counterexample,3,3,False,True,16,16,16,1.0,2,6,0.014
2808,17,condition_then,4,goal_set,3,2,False,False,16,14,14,1.0,,4,0.007
2808,17,condition_then,4,rpni_random,3,2,False,False,16,14,14,1.0,,8,0.011
2808,17,condition_then,4,rpni_near_miss,3,2,False,False,16,14,14,1.0,,12,0.015
2808,17,condition_then,4,rpni_counterexample,3,3,False,True,16,16,16,1.0,2,10,0.017
2808,17,condition_then,8,goal_set,3,2,False,False,16,14,14,1.0,,8,0.01
2808,17,condition_then,8,rpni_random,3,2,False,False,16,14,14,1.0,,16,0.016
2808,17,condition_then,8,rpni_near_miss,3,3,False,False,16,14,14,1.0,,24,0.019
2808,17,condition_then,8,rpni_counterexample,3,3,False,True,16,16,16,1.0,2,18,0.038
2808,17,condition_then,16,goal_set,3,2,False,False,16,14,14,1.0,,16,0.009
2808,17,condition_then,16,rpni_random,3,3,False,False,16,14,14,1.0,,32,0.024
2808,17,condition_then,16,rpni_near_miss,3,3,False,False,16,14,14,1.0,,48,0.024
2808,17,condition_then,16,rpni_counterexample,3,3,False,True,16,16,16,1.0,1,33,0.042
2808,18,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.005
2808,18,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.008
2808,18,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.014
2808,18,sequence,2,rpni_counterexample,4,5,False,False,16,1,1,1.0,17,20,0.139
2808,18,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.005
2808,18,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.014
2808,18,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.018
2808,18,sequence,4,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,24,0.144
2808,18,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.009
2808,18,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.017
2808,18,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.029
2808,18,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.19
2808,18,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.005
2808,18,sequence,16,rpni_random,4,4,False,False,16,0,0,,,32,0.019
2808,18,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.021
2808,18,sequence,16,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,48,0.212
2808,19,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.003
2808,19,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.004
2808,19,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.009
2808,19,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.053
2808,19,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.002
2808,19,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.013
2808,19,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.013
2808,19,all_of,4,rpni_counterexample,8,5,False,False,16,0,0,,17,24,0.058
2808,19,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.002
2808,19,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.015
2808,19,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.01
2808,19,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.094
2808,19,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.002
2808,19,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.014
2808,19,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.02
2808,19,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.194
2808,20,condition_then,2,goal_set,3,2,False,False,16,7,7,1.0,,2,0.006
2808,20,condition_then,2,rpni_random,3,2,False,False,16,7,7,1.0,,4,0.008
2808,20,condition_then,2,rpni_near_miss,3,2,False,False,16,7,7,1.0,,6,0.008
2808,20,condition_then,2,rpni_counterexample,3,4,False,True,16,16,14,1.0804,13,17,0.043
2808,20,condition_then,4,goal_set,3,2,False,False,16,7,7,1.0,,4,0.006
2808,20,condition_then,4,rpni_random,3,3,False,False,16,7,7,1.0,,8,0.008
2808,20,condition_then,4,rpni_near_miss,3,3,False,False,16,7,7,1.0,,12,0.007
2808,20,condition_then,4,rpni_counterexample,3,4,False,True,16,9,9,1.0,10,18,0.039
2808,20,condition_then,8,goal_set,3,2,False,False,16,7,7,1.0,,8,0.003
2808,20,condition_then,8,rpni_random,3,3,False,False,16,7,7,1.0,,16,0.009
2808,20,condition_then,8,rpni_near_miss,3,3,False,False,16,8,8,1.0,,24,0.013
2808,20,condition_then,8,rpni_counterexample,3,4,False,True,16,9,9,1.0,6,22,0.041
2808,20,condition_then,16,goal_set,3,2,False,False,16,7,7,1.0,,16,0.003
2808,20,condition_then,16,rpni_random,3,4,False,False,16,7,7,1.0,,32,0.014
2808,20,condition_then,16,rpni_near_miss,3,4,False,False,16,7,7,1.0,,48,0.024
2808,20,condition_then,16,rpni_counterexample,3,6,False,False,16,7,7,1.0,17,48,0.167
2808,21,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.009
2808,21,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.015
2808,21,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.014
2808,21,sequence,2,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,20,0.098
2808,21,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.011
2808,21,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.014
2808,21,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.018
2808,21,sequence,4,rpni_counterexample,4,3,False,False,16,0,0,,17,24,0.115
2808,21,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.007
2808,21,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.012
2808,21,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.031
2808,21,sequence,8,rpni_counterexample,4,3,False,False,16,0,0,,17,32,0.128
2808,21,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.01
2808,21,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.024
2808,21,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.034
2808,21,sequence,16,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,48,0.267
2808,22,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.003
2808,22,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.007
2808,22,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.014
2808,22,all_of,2,rpni_counterexample,8,5,False,False,16,1,1,1.0,17,20,0.096
2808,22,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.004
2808,22,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.018
2808,22,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.016
2808,22,all_of,4,rpni_counterexample,8,5,False,False,16,1,1,1.0,17,24,0.132
2808,22,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.004
2808,22,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.014
2808,22,all_of,8,rpni_near_miss,8,3,False,False,16,0,0,,,24,0.013
2808,22,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.158
2808,22,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.005
2808,22,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.021
2808,22,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.026
2808,22,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.278
2808,23,condition_then,2,goal_set,3,2,False,True,16,6,6,1.0,,2,0.003
2808,23,condition_then,2,rpni_random,3,3,False,True,16,16,16,1.0,,4,0.012
2808,23,condition_then,2,rpni_near_miss,3,3,False,True,16,16,16,1.0,,6,0.012
2808,23,condition_then,2,rpni_counterexample,3,3,False,True,16,16,16,1.0,0,4,0.012
2808,23,condition_then,4,goal_set,3,2,False,True,16,6,6,1.0,,4,0.005
2808,23,condition_then,4,rpni_random,3,3,False,True,16,6,6,1.0,,8,0.007
2808,23,condition_then,4,rpni_near_miss,3,3,False,True,16,6,6,1.0,,12,0.008
2808,23,condition_then,4,rpni_counterexample,3,3,False,True,16,6,6,1.0,0,8,0.012
2808,23,condition_then,8,goal_set,3,2,False,True,16,6,6,1.0,,8,0.006
2808,23,condition_then,8,rpni_random,3,4,False,True,16,6,6,1.0,,16,0.016
2808,23,condition_then,8,rpni_near_miss,3,4,False,True,16,6,6,1.0,,24,0.013
2808,23,condition_then,8,rpni_counterexample,3,4,False,True,16,6,6,1.0,0,16,0.015
2808,23,condition_then,16,goal_set,3,2,False,True,16,6,6,1.0,,16,0.005
2808,23,condition_then,16,rpni_random,3,4,False,True,16,6,6,1.0,,32,0.013
2808,23,condition_then,16,rpni_near_miss,3,5,False,True,16,6,6,1.0,,48,0.022
2808,23,condition_then,16,rpni_counterexample,3,4,False,True,16,6,6,1.0,0,32,0.016
2808,24,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.004
2808,24,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.006
2808,24,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.007
2808,24,sequence,2,rpni_counterexample,4,4,False,False,16,2,2,1.0,17,20,0.091
2808,24,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.004
2808,24,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.007
2808,24,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.012
2808,24,sequence,4,rpni_counterexample,4,5,False,False,16,2,2,1.0,17,24,0.115
2808,24,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.003
2808,24,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.01
2808,24,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.018
2808,24,sequence,8,rpni_counterexample,4,4,False,False,16,2,2,1.0,17,32,0.169
2808,24,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.004
2808,24,sequence,16,rpni_random,4,4,False,False,16,0,0,,,32,0.019
2808,24,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.021
2808,24,sequence,16,rpni_counterexample,4,5,False,False,16,2,2,1.0,17,48,0.242
2808,25,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.006
2808,25,all_of,2,rpni_random,8,4,False,False,16,0,0,,,4,0.011
2808,25,all_of,2,rpni_near_miss,8,3,False,False,16,1,1,1.0,,6,0.022
2808,25,all_of,2,rpni_counterexample,8,4,False,True,16,8,4,1.0631,10,14,0.062
2808,25,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.006
2808,25,all_of,4,rpni_random,8,4,False,False,16,0,0,,,8,0.007
2808,25,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.018
2808,25,all_of,4,rpni_counterexample,8,5,False,False,16,0,0,,17,24,0.128
2808,25,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.002
2808,25,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.018
2808,25,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.017
2808,25,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.117
2808,25,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.002
2808,25,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.024
2808,25,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.017
2808,25,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.207
2808,26,condition_then,2,goal_set,3,2,False,False,16,4,4,1.0,,2,0.004
2808,26,condition_then,2,rpni_random,3,3,False,False,16,4,4,1.0,,4,0.009
2808,26,condition_then,2,rpni_near_miss,3,3,False,False,16,4,4,1.0,,6,0.006
2808,26,condition_then,2,rpni_counterexample,3,3,False,True,16,16,16,1.0,1,5,0.011
2808,26,condition_then,4,goal_set,3,2,False,False,16,4,4,1.0,,4,0.006
2808,26,condition_then,4,rpni_random,3,3,False,False,16,4,4,1.0,,8,0.011
2808,26,condition_then,4,rpni_near_miss,3,3,False,False,16,4,4,1.0,,12,0.011
2808,26,condition_then,4,rpni_counterexample,3,3,False,True,16,16,16,1.0,1,9,0.016
2808,26,condition_then,8,goal_set,3,2,False,False,16,4,4,1.0,,8,0.005
2808,26,condition_then,8,rpni_random,3,3,False,False,16,4,4,1.0,,16,0.008
2808,26,condition_then,8,rpni_near_miss,3,3,False,False,16,4,4,1.0,,24,0.01
2808,26,condition_then,8,rpni_counterexample,3,5,False,False,16,4,4,1.0,17,32,0.103
2808,26,condition_then,16,goal_set,3,2,False,False,16,4,4,1.0,,16,0.005
2808,26,condition_then,16,rpni_random,3,3,False,False,16,13,13,1.0,,32,0.013
2808,26,condition_then,16,rpni_near_miss,3,3,False,False,16,4,4,1.0,,48,0.015
2808,26,condition_then,16,rpni_counterexample,3,3,False,True,16,14,14,1.0,2,34,0.034
2808,27,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.002
2808,27,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.009
2808,27,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.008
2808,27,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.054
2808,27,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.002
2808,27,sequence,4,rpni_random,4,3,False,False,16,1,1,1.0,,8,0.013
2808,27,sequence,4,rpni_near_miss,4,3,False,False,16,1,1,1.0,,12,0.013
2808,27,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.081
2808,27,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.002
2808,27,sequence,8,rpni_random,4,3,False,False,16,1,1,1.0,,16,0.016
2808,27,sequence,8,rpni_near_miss,4,3,False,False,16,1,1,1.0,,24,0.017
2808,27,sequence,8,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,32,0.136
2808,27,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.002
2808,27,sequence,16,rpni_random,4,3,False,False,16,1,1,1.0,,32,0.019
2808,27,sequence,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.023
